EVENT_DATE,事件数,EVENT_TYPE,SUB_EVENT_TYPE,ADMIN1,ADMIN2,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,死亡人数
1-Feb-18,1,Protests,Peaceful protest,Gansu,Lanzhou,Chengguan,36.057,103.825,2,0
1-Feb-18,1,Protests,Peaceful protest,Henan,Nanyang,Wolong,32.99,112.529,2,0
1-Feb-18,1,Protests,Protest with intervention,Hubei,Huanggang,Huangmei,30.073,115.939,1,0
1-Feb-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Xincheng,34.266,108.961,1,0
1-Feb-18,1,Strategic developments,Change to group/activity,Henan,Zhengzhou,Zhongyuan,34.748,113.613,3,0
1-Feb-18,1,Protests,Peaceful protest,Guangdong,Guangzhou,Guangzhou-Panyu,22.969,113.386,1,0
1-Feb-18,1,Protests,Peaceful protest,Sichuan,Chengdu,Wuhou,30.642,104.043,2,0
1-Feb-18,1,Protests,Peaceful protest,Guangxi,Hechi,Bama Yao Autonomous County,24.142,107.259,1,0
1-Feb-18,1,Protests,Peaceful protest,Jiangsu,Yangzhou,Jiangdu,32.435,119.57,1,0
2-Feb-18,1,Protests,Peaceful protest,Beijing,Haidian,Beijing-Haidian,39.96,116.294,1,0
2-Feb-18,1,Strategic developments,Looting/property destruction,Xinjiang,Changji Hui Autonomous,Manas,44.304,86.214,1,0
2-Feb-18,1,Protests,Peaceful protest,Jiangsu,Huai'an,Qingjiangpu,33.506,119.033,1,0
2-Feb-18,1,Protests,Peaceful protest,Shaanxi,Shangluo,Shangzhou,33.863,109.941,1,0
2-Feb-18,2,Protests,Peaceful protest,Chongqing,Zhongxian,Zhongxian,30.3,108.039,2,0
2-Feb-18,1,Protests,Peaceful protest,Shanghai,Minhang,Shanghai-Minhang,31.07,121.432,1,0
2-Feb-18,1,Riots,Violent demonstration,Jiangsu,Nanjing,Xuanwu,32.048,118.798,1,0
3-Feb-18,2,Protests,Peaceful protest,Jilin,Jilin,Tiangang Town,43.908,126.953,1,0
4-Feb-18,2,Strategic developments,Change to group/activity,Henan,Zhengzhou,Huiji,34.868,113.617,1,0
4-Feb-18,2,Protests,Peaceful protest,Shaanxi,Xi'an,Beilin,34.231,108.934,1,0
4-Feb-18,1,Violence against civilians,Attack,Henan,Xuchang,Cigouxiang,33.832,113.587,1,0
4-Feb-18,2,Protests,Peaceful protest,Hainan,Sanya,Jiyang,18.281,109.578,1,0
4-Feb-18,1,Protests,Peaceful protest,Hubei,Wuhan,Wuchang,30.554,114.317,1,0
4-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Guangdong,Guangzhou,Guangzhou,23.173,113.359,2,0
5-Feb-18,2,Protests,Peaceful protest,Henan,Nanyang,Dengzhou,32.688,112.087,1,0
5-Feb-18,2,Protests,Peaceful protest,Heilongjiang,Qiqihar,Laha,48.205,124.61,1,0
5-Feb-18,1,Protests,Peaceful protest,Hubei,Xiangyang,Xiangcheng,32.01,112.134,2,0
5-Feb-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Xincheng,34.266,108.961,1,0
5-Feb-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Xincheng,34.266,108.961,1,0
5-Feb-18,1,Protests,Peaceful protest,Anhui,Bozhou,Qiaocheng,33.876,115.779,1,0
5-Feb-18,1,Protests,Peaceful protest,Shanxi,Linfen,Xiangfen,35.876,111.442,1,0
5-Feb-18,2,Protests,Peaceful protest,Inner Mongolia,Hulunbuir,Hailar,49.212,119.736,2,0
5-Feb-18,1,Protests,Peaceful protest,Shandong,Weihai,Huancui,37.502,122.124,1,0
6-Feb-18,2,Protests,Peaceful protest,Henan,Xinyang,Huangchuan,32.132,115.052,1,0
6-Feb-18,1,Protests,Peaceful protest,Hebei,Langfang,Bazhou,39.126,116.391,1,0
6-Feb-18,2,Protests,Peaceful protest,Shandong,Dezhou,Decheng,37.451,116.299,2,0
6-Feb-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Yanta,34.214,108.945,1,0
6-Feb-18,1,Protests,Peaceful protest,Guangxi,Guilin,Yanshan,25.102,110.287,1,0
6-Feb-18,2,Protests,Peaceful protest,Anhui,Fuyang,Yingzhou,32.883,115.807,1,0
6-Feb-18,2,Protests,Protest with intervention,Chongqing,Qijiang,Wansheng,28.962,106.926,1,0
6-Feb-18,2,Protests,Peaceful protest,Shandong,Linyi,Luozhuang,34.997,118.285,1,0
6-Feb-18,2,Protests,Protest with intervention,Henan,Zhengzhou,Zhongmu,34.719,113.976,1,0
6-Feb-18,2,Protests,Peaceful protest,Jiangsu,Wuxi,Yixing,31.341,119.823,1,0
6-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Xinjiang,Ili Kazak Autonomous,Yining City,43.946,81.691,1,0
6-Feb-18,1,Protests,Peaceful protest,Shaanxi,Weinan,Chengcheng,35.19,109.932,1,0
6-Feb-18,2,Protests,Peaceful protest,Sichuan,Luzhou,Longfeng,28.215,105.42,2,0
6-Feb-18,2,Protests,Peaceful protest,Henan,Zhengzhou,Longhu,34.61,113.686,1,0
6-Feb-18,2,Protests,Peaceful protest,Shanxi,Shuozhou,Shuocheng,39.319,112.432,1,0
7-Feb-18,2,Protests,Peaceful protest,Jiangxi,Nanchang,Qingshanhu,28.683,115.962,1,0
7-Feb-18,1,Protests,Protest with intervention,Shandong,Qingdao,Shinan,36.076,120.412,2,0
7-Feb-18,2,Protests,Peaceful protest,Henan,Anyang,Hua,35.575,114.519,1,0
7-Feb-18,1,Protests,Peaceful protest,Guizhou,Tongren,Yinjiang Tujia and Miao Autonomous County,27.994,108.41,1,0
7-Feb-18,2,Violence against civilians,Abduction/forced disappearance,Xinjiang,Ili Kazak Autonomous,Yining City,43.946,81.691,1,0
7-Feb-18,1,Protests,Peaceful protest,Shaanxi,Weinan,Chengcheng,35.19,109.932,1,0
8-Feb-18,1,Protests,Peaceful protest,Hubei,Wuhan,Jiang'an,30.6,114.309,2,0
8-Feb-18,2,Protests,Peaceful protest,Guangdong,Dongguan,Nancheng,23.019,113.744,2,0
8-Feb-18,2,Protests,Peaceful protest,Guangdong,Zhanjiang,Chikan,21.266,110.366,1,0
8-Feb-18,1,Violence against civilians,Attack,Fujian,Ningde,Pingnan,26.908,118.986,1,0
8-Feb-18,1,Violence against civilians,Attack,Hunan,Hengyang,Leiyang,26.422,112.86,1,0
8-Feb-18,1,Protests,Peaceful protest,Yunnan,Dali Bai Autonomous,Dali City,25.606,100.268,1,0
8-Feb-18,2,Protests,Peaceful protest,Guizhou,Bijie,Qixingguan,27.299,105.305,1,0
8-Feb-18,2,Protests,Peaceful protest,Shandong,Weifang,Gaomi,36.377,119.757,1,0
8-Feb-18,2,Protests,Peaceful protest,Shanghai,Shanghai,Shanghai,31.231,121.475,3,0
8-Feb-18,2,Protests,Peaceful protest,Chongqing,Shapingba,Chongqing-Shapingba,29.541,106.457,1,0
8-Feb-18,2,Protests,Peaceful protest,Hebei,Hengshui,Jing,37.692,116.271,1,0
8-Feb-18,2,Protests,Peaceful protest,Guizhou,Qiandongnan Miao and Dong Autonomous,Luoxiang,25.906,109.125,1,0
8-Feb-18,2,Protests,Peaceful protest,Guizhou,Guiyang,Guanshanhu,26.602,106.622,2,0
8-Feb-18,2,Protests,Peaceful protest,Shanghai,Shanghai,Shanghai,31.231,121.475,3,0
8-Feb-18,2,Protests,Peaceful protest,Hunan,Changsha,Wangcheng,28.354,112.834,1,0
8-Feb-18,2,Protests,Peaceful protest,Jiangsu,Changzhou,Xinbei,31.83,119.972,1,0
9-Feb-18,2,Protests,Peaceful protest,Sichuan,Chengdu,Wuhou,30.642,104.043,2,0
9-Feb-18,2,Protests,Peaceful protest,Jiangsu,Suqian,Siyang,33.722,118.703,1,0
9-Feb-18,2,Protests,Peaceful protest,Yunnan,Honghe Hani and Yi Autonomous,Mengzi City,23.396,103.365,2,0
9-Feb-18,1,Protests,Peaceful protest,Jiangsu,Nantong,Rugao,32.37,120.575,1,0
9-Feb-18,1,Protests,Peaceful protest,Hebei,Shijiazhuang,Zanhuang,37.666,114.386,1,0
9-Feb-18,2,Protests,Peaceful protest,Guizhou,Anshun,Xixiu,26.246,105.965,2,0
9-Feb-18,2,Protests,Peaceful protest,Shaanxi,Xi'an,Gaoling,34.535,109.088,1,0
9-Feb-18,2,Protests,Peaceful protest,Guangdong,Guangzhou,Guangzhou,23.173,113.359,2,0
9-Feb-18,2,Protests,Peaceful protest,Hunan,Hengyang,Leiyang,26.422,112.86,1,0
10-Feb-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Weiyang,34.293,108.946,1,0
10-Feb-18,2,Protests,Peaceful protest,Henan,Hebi,Qi,35.608,114.198,1,0
10-Feb-18,2,Protests,Peaceful protest,Guangxi,Guilin,Lingui,25.239,110.212,1,0
10-Feb-18,2,Protests,Peaceful protest,Xinjiang,Urumqi,Yilahu,42.785,88.448,1,0
10-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Xinjiang,Tarbagatay,Shawan,44.326,85.619,1,0
10-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Beijing,Fangshan,Fangshan,39.749,116.143,2,0
10-Feb-18,2,Protests,Peaceful protest,Hunan,Zhuzhou,Tianyuan,27.827,113.082,1,0
10-Feb-18,1,Protests,Peaceful protest,Jiangsu,Yancheng,Xiangshui,34.2,119.578,1,0
10-Feb-18,2,Protests,Peaceful protest,Henan,Luoyang,Jianxi,34.658,112.396,1,0
10-Feb-18,2,Protests,Peaceful protest,Henan,Zhengzhou,Zhongyuan,34.748,113.613,2,0
10-Feb-18,2,Protests,Peaceful protest,Sichuan,Chengdu,Wuhou,30.642,104.043,2,0
10-Feb-18,1,Violence against civilians,Attack,Sichuan,Chengdu,Shuangliu,30.574,103.924,1,0
10-Feb-18,2,Protests,Peaceful protest,Sichuan,Nanchong,Shiyang,30.684,105.975,1,0
10-Feb-18,2,Violence against civilians,Abduction/forced disappearance,Jiangsu,Yangzhou,Gaoyou,32.782,119.459,1,0
11-Feb-18,2,Protests,Peaceful protest,Sichuan,Yibin,Cuiping,28.765,104.62,1,0
11-Feb-18,2,Protests,Peaceful protest,Henan,Zhengzhou,Zhongyuan,34.748,113.613,2,0
11-Feb-18,2,Protests,Peaceful protest,Guizhou,Liupanshui,Zhongshan,26.593,104.83,2,0
11-Feb-18,2,Protests,Peaceful protest,Hubei,Wuhan,Jiang'an,30.6,114.309,1,0
11-Feb-18,2,Protests,Peaceful protest,Jiangsu,Wuxi,Liangxi,31.581,120.299,1,0
11-Feb-18,2,Protests,Peaceful protest,Sichuan,Bazhong,Bazhou,31.852,106.769,1,0
11-Feb-18,2,Protests,Peaceful protest,Shanxi,Yuncheng,Beixiang Town,35.144,110.936,1,0
11-Feb-18,2,Protests,Peaceful protest,Zhejiang,Ningbo,Jiangshan Town,29.773,121.539,1,0
11-Feb-18,2,Protests,Peaceful protest,Hunan,Changsha,Liuyang,28.163,113.643,1,0
11-Feb-18,2,Protests,Peaceful protest,Yunnan,Kunming,Panlong,25.116,102.752,1,0
11-Feb-18,2,Protests,Peaceful protest,Chongqing,Fengdu,Shuanglu Town,29.86,107.777,1,0
11-Feb-18,2,Protests,Protest with intervention,Shaanxi,Xi'an,Weiyang,34.293,108.946,1,0
11-Feb-18,2,Protests,Peaceful protest,Henan,Xinxiang,Hongqi,35.303,113.876,2,0
11-Feb-18,1,Protests,Peaceful protest,Shanghai,Shanghai,Shanghai,31.231,121.475,3,0
11-Feb-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Weiyang,34.293,108.946,2,0
11-Feb-18,2,Protests,Peaceful protest,Guangdong,Zhanjiang,Lianjiang,21.61,110.286,1,0
11-Feb-18,2,Protests,Peaceful protest,Heilongjiang,Harbin,Songbei,45.803,126.51,2,0
11-Feb-18,2,Protests,Peaceful protest,Guizhou,Qiandongnan Miao and Dong Autonomous,Kaili,26.567,107.981,1,0
11-Feb-18,2,Protests,Peaceful protest,Sichuan,Garze Tibetan Autonomous,Kangding City,29.998,101.957,1,0
12-Feb-18,2,Protests,Peaceful protest,Henan,Zhengzhou,Huiji,34.868,113.617,1,0
12-Feb-18,1,Protests,Peaceful protest,Hubei,Xiantao,Shazui,30.357,113.452,2,0
12-Feb-18,2,Riots,Violent demonstration,Guizhou,Anshun,Guanling Buyei and Miao Autonomous,25.944,105.619,1,0
12-Feb-18,1,Protests,Peaceful protest,Jiangsu,Huai'an,Huai'an,33.509,119.139,2,0
12-Feb-18,2,Protests,Protest with intervention,Henan,Sanmenxia,Zhangwan,34.748,111.15,1,0
12-Feb-18,2,Protests,Peaceful protest,Anhui,Hefei,Shushan,31.851,117.26,2,0
12-Feb-18,2,Protests,Peaceful protest,Guizhou,Qianxinan Buyi and Miao Autonomous,Xingyi City,25.092,104.895,1,0
12-Feb-18,2,Protests,Peaceful protest,Jiangsu,Xuzhou,Yunlong,34.253,117.251,2,0
12-Feb-18,2,Protests,Peaceful protest,Guizhou,Anshun,Zhenning Buyei and Miao Autonomous,26.058,105.77,1,0
12-Feb-18,2,Protests,Peaceful protest,Henan,Zhengzhou,Zhongyuan,34.748,113.613,2,0
12-Feb-18,2,Protests,Peaceful protest,Anhui,Suzhou,Sixian,33.483,117.91,1,0
12-Feb-18,2,Protests,Peaceful protest,Chongqing,Rongchang,Rongchang,29.405,105.595,2,0
12-Feb-18,2,Protests,Peaceful protest,Jiangxi,Shangrao,Xinzhou,28.431,117.966,2,0
12-Feb-18,1,Protests,Protest with intervention,Guangdong,Yangjiang,Jiangcheng,21.862,111.955,2,0
12-Feb-18,2,Protests,Peaceful protest,Tianjin,Binhai,Binhai,39.004,117.71,2,0
12-Feb-18,2,Protests,Peaceful protest,Guizhou,Anshun,Xixiu,26.246,105.965,1,0
12-Feb-18,2,Protests,Peaceful protest,Hunan,Chenzhou,Beihu,25.784,113.011,2,0
12-Feb-18,2,Protests,Peaceful protest,Hunan,Changsha,Tianxin,28.112,112.99,1,0
12-Feb-18,2,Protests,Peaceful protest,Guizhou,Guiyang,Guanshanhu,26.602,106.622,2,0
12-Feb-18,2,Protests,Peaceful protest,Jiangxi,Nanchang,Qingshanhu,28.683,115.962,1,0
12-Feb-18,2,Protests,Peaceful protest,Guizhou,Anshun,Puding,26.302,105.743,1,0
12-Feb-18,2,Protests,Peaceful protest,Shaanxi,Xi'an,Lianhu,34.265,108.944,1,0
12-Feb-18,2,Protests,Peaceful protest,Henan,Zhengzhou,Zhongmu,34.719,113.976,1,0
12-Feb-18,2,Protests,Peaceful protest,Jiangsu,Suzhou,Linhu Town,31.13,120.489,1,0
12-Feb-18,1,Protests,Peaceful protest,Jiangxi,Shangrao,Yiyang,28.378,117.45,1,0
12-Feb-18,2,Protests,Peaceful protest,Henan,Xinyang,Pingqiao,32.101,114.126,2,0
13-Feb-18,2,Protests,Peaceful protest,Jiangsu,Nanjing,Xuanwu,32.048,118.798,2,0
13-Feb-18,1,Protests,Peaceful protest,Anhui,Fuyang,Yingzhou,32.883,115.807,2,0
13-Feb-18,2,Protests,Peaceful protest,Anhui,Hefei,Shushan,31.851,117.26,2,0
13-Feb-18,2,Protests,Peaceful protest,Jiangsu,Nanjing,Pukou,32.059,118.628,1,0
13-Feb-18,2,Protests,Peaceful protest,Jiangsu,Huai'an,Huai'an,33.509,119.139,2,0
13-Feb-18,2,Protests,Peaceful protest,Henan,Xuchang,Yuzhou,34.141,113.488,1,0
13-Feb-18,2,Protests,Peaceful protest,Gansu,Tianshui,Qinzhou,34.581,105.724,2,0
13-Feb-18,2,Protests,Peaceful protest,Shanxi,Xinzhou,Xinfu,38.404,112.746,2,0
13-Feb-18,2,Protests,Peaceful protest,Hunan,Yiyang,Heshan,28.579,112.374,2,0
13-Feb-18,2,Protests,Protest with intervention,Chongqing,Chongqing,Chongqing,29.432,106.912,3,0
13-Feb-18,2,Protests,Protest with intervention,Henan,Sanmenxia,Lingbao,34.517,110.894,1,0
13-Feb-18,2,Protests,Peaceful protest,Shandong,Yantai,Laishan,37.513,121.441,2,0
13-Feb-18,2,Protests,Protest with intervention,Sichuan,Nanchong,Shunqing,30.797,106.092,2,0
13-Feb-18,2,Protests,Peaceful protest,Jilin,Siping,Tiexi,43.146,124.346,2,0
13-Feb-18,1,Protests,Peaceful protest,Shanghai,Pudong New Area,Shanghai-Pudong New Area,31.112,121.719,1,0
13-Feb-18,2,Protests,Peaceful protest,Heilongjiang,Harbin,Songbei,45.803,126.51,2,0
13-Feb-18,2,Protests,Peaceful protest,Shanxi,Linfen,Yaodu,36.079,111.58,2,0
13-Feb-18,2,Protests,Peaceful protest,Liaoning,Dalian,Xigang,38.915,121.612,2,0
13-Feb-18,2,Protests,Peaceful protest,Henan,Xinxiang,Huixian,35.462,113.805,1,0
13-Feb-18,2,Protests,Peaceful protest,Shaanxi,Shangluo,Shangzhou,33.863,109.941,2,0
13-Feb-18,2,Protests,Peaceful protest,Jiangsu,Yangzhou,Guangling,32.392,119.435,2,0
13-Feb-18,2,Protests,Peaceful protest,Beijing,Chaoyang,Beijing-Chaoyang,39.921,116.438,1,0
13-Feb-18,2,Protests,Peaceful protest,Shanghai,Shanghai,Shanghai,31.231,121.475,3,0
13-Feb-18,3,Strategic developments,Change to group/activity,Guangdong,Shenzhen,Shenzhen-Futian,22.544,114.047,1,0
13-Feb-18,2,Protests,Peaceful protest,Hunan,Xiangtan,Xiangxiang,27.734,112.535,1,0
13-Feb-18,2,Protests,Peaceful protest,Shanxi,Taiyuan,Xinghualing,37.894,112.57,2,0
13-Feb-18,2,Protests,Peaceful protest,Jiangsu,Xuzhou,Yunlong,34.253,117.251,2,0
14-Feb-18,2,Protests,Peaceful protest,Jiangsu,Suzhou,Gusu,31.336,120.617,2,0
14-Feb-18,2,Protests,Peaceful protest,Guangdong,Huizhou,Huicheng,23.084,114.382,2,0
14-Feb-18,2,Protests,Peaceful protest,Anhui,Fuyang,Jieshou,33.258,115.375,1,0
14-Feb-18,1,Violence against civilians,Attack,Jiangxi,Fuzhou,Zixi,27.706,117.06,1,0
14-Feb-18,2,Protests,Peaceful protest,Jiangsu,Suzhou,Gusu,31.336,120.617,2,0
14-Feb-18,2,Protests,Peaceful protest,Jiangsu,Taizhou,Hailing,32.491,119.919,2,0
14-Feb-18,2,Protests,Peaceful protest,Sichuan,Bazhong,Bazhou,31.852,106.769,2,0
14-Feb-18,2,Protests,Peaceful protest,Henan,Nanyang,Wolong,32.99,112.529,1,0
14-Feb-18,2,Protests,Peaceful protest,Shaanxi,Xi'an,Weiyang,34.293,108.946,2,0
14-Feb-18,2,Protests,Peaceful protest,Anhui,Suzhou,Lingbi,33.553,117.552,1,0
14-Feb-18,2,Protests,Protest with intervention,Hubei,Wuhan,Jiang'an,30.6,114.309,2,0
14-Feb-18,2,Protests,Peaceful protest,Jiangxi,Nanchang,Donghu,28.685,115.899,2,0
14-Feb-18,2,Protests,Peaceful protest,Jiangsu,Nantong,Chongchuan,32.01,120.857,2,0
14-Feb-18,2,Protests,Peaceful protest,Jiangsu,Xuzhou,Yunlong,34.253,117.251,2,0
14-Feb-18,2,Protests,Peaceful protest,Hubei,Yichang,Xiling,30.711,111.286,2,0
14-Feb-18,1,Protests,Peaceful protest,Anhui,Suzhou,Lingbi,33.553,117.552,1,0
14-Feb-18,2,Protests,Peaceful protest,Shaanxi,Xi'an,Weiyang,34.293,108.946,2,0
14-Feb-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Ili Kazak Autonomous,Fuhai,47.112,87.487,1,0
14-Feb-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Aksu,Wensu,41.277,80.239,1,0
14-Feb-18,2,Protests,Peaceful protest,Hubei,Jingmen,Dongbao,31.052,112.201,2,0
14-Feb-18,3,Violence against civilians,Abduction/forced disappearance,Beijing,Beijing,Beijing,39.906,116.391,3,0
14-Feb-18,2,Protests,Peaceful protest,Anhui,Xuancheng,Xuanzhou,30.946,118.757,2,0
14-Feb-18,2,Protests,Peaceful protest,Anhui,Fuyang,Yingzhou,32.883,115.807,2,0
14-Feb-18,2,Protests,Peaceful protest,Guangxi,Guilin,Lingui,25.239,110.212,2,0
14-Feb-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Urumqi,Shuimogou,43.833,87.642,2,0
14-Feb-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Ili Kazak Autonomous,Huocheng,44.054,80.874,1,0
14-Feb-18,2,Protests,Peaceful protest,Henan,Nanyang,Wolong,32.99,112.529,2,0
14-Feb-18,2,Protests,Peaceful protest,Jiangxi,Nanchang,Honggutan,28.698,115.858,2,0
15-Feb-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Urumqi,Shuimogou,43.833,87.642,3,0
15-Feb-18,3,Violence against civilians,Attack,Xinjiang,Urumqi,Shuimogou,43.833,87.642,3,0
15-Feb-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Urumqi,Shuimogou,43.833,87.642,2,0
15-Feb-18,2,Protests,Peaceful protest,Anhui,Hefei,Shushan,31.851,117.26,2,0
15-Feb-18,2,Protests,Peaceful protest,Anhui,Lu'an,Jin'an,31.75,116.539,2,0
15-Feb-18,2,Protests,Peaceful protest,Jiangsu,Nantong,Chongchuan,32.01,120.857,2,0
15-Feb-18,2,Protests,Peaceful protest,Henan,Pingdingshan,Xinhua,33.737,113.294,2,0
15-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Liaoning,Dandong,Yuanbao,40.136,124.396,1,0
15-Feb-18,1,Protests,Peaceful protest,Shanghai,Shanghai,Shanghai,31.231,121.475,3,0
15-Feb-18,2,Protests,Peaceful protest,Anhui,Bengbu,Yanshan,32.883,117.348,1,0
15-Feb-18,2,Protests,Peaceful protest,Jiangxi,Nanchang,Donghu,28.685,115.899,2,0
15-Feb-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Tarbagatay,Emin,46.525,83.628,1,0
15-Feb-18,1,Protests,Peaceful protest,Chongqing,Jiulongpo,Chongqing-Jiulongpo,29.503,106.509,1,0
15-Feb-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Kashi,Kashi City,39.468,75.994,2,0
16-Feb-18,2,Violence against civilians,Abduction/forced disappearance,Xinjiang,Ili Kazak Autonomous,Toli,45.947,83.608,1,0
17-Feb-18,1,Strategic developments,Change to group/activity,Liaoning,Dalian,Wafangdian,39.627,121.98,1,0
19-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Fujian,Ningde,Pingnan,26.908,118.986,1,0
19-Feb-18,1,Protests,Peaceful protest,Zhejiang,Jinhua,Wuyi,28.893,119.816,1,0
19-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Xinjiang,Ili Kazak Autonomous,Aqdala,43.002,81.401,1,0
20-Feb-18,2,Protests,Peaceful protest,Anhui,Ma'anshan,Yushan,31.682,118.499,2,0
21-Feb-18,1,Violence against civilians,Attack,Jiangsu,Nanjing,Xiangtang,32.077,118.582,1,0
21-Feb-18,1,Violence against civilians,Attack,Beijing,Xicheng,Beijing-Xicheng,39.912,116.359,3,0
22-Feb-18,2,Protests,Peaceful protest,Hebei,Baoding,Xushui,39.019,115.656,1,0
22-Feb-18,1,Strategic developments,Looting/property destruction,Jiangxi,Shangrao,Shaxi,28.571,118.104,1,0
23-Feb-18,1,Protests,Peaceful protest,Beijing,Xicheng,Beijing-Xicheng,39.912,116.359,1,0
23-Feb-18,1,Violence against civilians,Attack,Hubei,Xiangyang,Wu'an,31.682,112.025,1,0
23-Feb-18,2,Protests,Peaceful protest,Guangdong,Shanwei,Meilong,22.897,115.22,1,0
24-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Chongqing,Yuzhong,Chongqing-Yuzhong,29.555,106.56,1,0
24-Feb-18,1,Protests,Peaceful protest,Guangxi,Nanning,Qingxiu,22.786,108.494,1,0
24-Feb-18,1,Violence against civilians,Attack,Beijing,Beijing,Beijing,39.906,116.391,3,0
24-Feb-18,2,Protests,Peaceful protest,Jiangxi,Jiujiang,Xunyang,29.728,115.99,2,0
24-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Shanghai,Shanghai,Shanghai,31.231,121.475,3,0
25-Feb-18,1,Protests,Protest with intervention,Hebei,Zhangjiakou,Xiahuayuan,40.503,115.287,1,0
25-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Shanghai,Shanghai,Shanghai,31.231,121.475,3,0
25-Feb-18,2,Protests,Peaceful protest,Shanghai,Shanghai,Shanghai,31.231,121.475,3,0
25-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Sichuan,Guang'an,Guang'an,30.474,106.64,1,0
25-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Xinjiang,Hotan,Moyu,37.277,79.729,1,0
25-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Beijing,Beijing,Beijing,39.906,116.391,3,0
25-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Beijing,Fangshan,Dadong,39.715,116.064,1,0
25-Feb-18,2,Protests,Peaceful protest,Hebei,Hengshui,Jing,37.692,116.271,1,0
25-Feb-18,2,Protests,Protest with intervention,Guizhou,Qiandongnan Miao and Dong Autonomous,Kaili,26.567,107.981,1,0
26-Feb-18,2,Violence against civilians,Abduction/forced disappearance,Chongqing,Rongchang,Rongchang,29.405,105.595,1,0
26-Feb-18,1,Protests,Peaceful protest,Shandong,Dezhou,Linyi,37.19,116.867,1,0
26-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Beijing,Dongcheng,Beijing-Dongcheng,39.927,116.411,1,0
26-Feb-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Weiyang,34.293,108.946,2,0
26-Feb-18,2,Protests,Peaceful protest,Shandong,Jinan,Lixia,36.666,117.076,2,0
26-Feb-18,2,Violence against civilians,Abduction/forced disappearance,Heilongjiang,Harbin,Nangang,45.76,126.639,2,0
26-Feb-18,1,Strategic developments,Looting/property destruction,Xinjiang,Ili Kazak Autonomous,Yining City,43.946,81.691,1,0
26-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Beijing,Fengtai,Beijing-Fengtai,39.857,116.28,1,0
26-Feb-18,2,Protests,Peaceful protest,Shandong,Weifang,Kuiwen,36.708,119.132,2,0
27-Feb-18,1,Violence against civilians,Abduction/forced disappearance,Beijing,Dongcheng,Beijing-Dongcheng,39.927,116.411,1,0
27-Feb-18,2,Protests,Peaceful protest,Shandong,Dongying,Dongying,37.449,118.582,2,0
27-Feb-18,1,Violence against civilians,Attack,Jiangxi,Nanchang,Donghu,28.685,115.899,2,0
